id,color,color_id,height,image_file,image_height,image_width,index,width,x,y,center_x,center_y,center_x_norm,center_y_norm,longer,shorter,aspect_max_min,aspect,size
529,red,red,79,B155.json,886,883,9,385,0,0,192.5,39.5,0.21800679501698755,0.044582392776523705,385,79,4.8734177215189876,4.8734177215189876,30415
530,black,black,185,B159.json,955,862,0,158,704,147,783.0,239.5,0.9083526682134571,0.25078534031413613,185,158,1.1708860759493671,0.8540540540540541,29230
531,white,white,683,B159.json,955,862,1,704,0,147,352.0,488.5,0.40835266821345706,0.5115183246073298,704,683,1.0307467057101025,1.0307467057101025,480832
532,white,white,498,B159.json,955,862,2,158,704,332,783.0,581.0,0.9083526682134571,0.6083769633507854,498,158,3.151898734177215,0.3172690763052209,78684
533,red,red,125,B159.json,955,862,3,158,704,830,783.0,892.5,0.9083526682134571,0.9345549738219895,158,125,1.264,1.264,19750
534,white,white,125,B159.json,955,862,4,704,0,830,352.0,892.5,0.40835266821345706,0.9345549738219895,704,125,5.632,5.632,88000
535,white,white,147,B159.json,955,862,5,671,33,0,368.5,73.5,0.4274941995359629,0.07696335078534032,671,147,4.5646258503401365,4.5646258503401365,98637
536,yellow,yellow,147,B159.json,955,862,6,158,704,0,783.0,73.5,0.9083526682134571,0.07696335078534032,158,147,1.0748299319727892,1.0748299319727892,23226
537,blue,blue,147,B159.json,955,862,7,33,0,0,16.5,73.5,0.0191415313225058,0.07696335078534032,147,33,4.454545454545454,0.22448979591836735,4851
538,red,red,168,B160.json,1000,864,0,59,805,95,834.5,179.0,0.9658564814814815,0.179,168,59,2.847457627118644,0.35119047619047616,9912
539,white,white,863,B160.json,1000,864,1,805,0,95,402.5,526.5,0.46585648148148145,0.5265,863,805,1.0720496894409939,0.93279258400927,694715
540,black,black,218,B160.json,1000,864,2,59,805,263,834.5,372.0,0.9658564814814815,0.372,218,59,3.694915254237288,0.2706422018348624,12862
541,white,white,477,B160.json,1000,864,3,59,805,481,834.5,719.5,0.9658564814814815,0.7195,477,59,8.084745762711865,0.12368972746331237,28143
542,blue,blue,42,B160.json,1000,864,4,742,63,958,434.0,979.0,0.5023148148148148,0.979,742,42,17.666666666666668,17.666666666666668,31164
543,blue,blue,42,B160.json,1000,864,5,59,805,958,834.5,979.0,0.9658564814814815,0.979,59,42,1.4047619047619047,1.4047619047619047,2478
544,black,black,42,B160.json,1000,864,6,63,0,958,31.5,979.0,0.036458333333333336,0.979,63,42,1.5,1.5,2646
545,yellow,yellow,95,B160.json,1000,864,7,412,393,0,599.0,47.5,0.6932870370370371,0.0475,412,95,4.336842105263158,4.336842105263158,39140
546,white,white,95,B160.json,1000,864,8,59,805,0,834.5,47.5,0.9658564814814815,0.0475,95,59,1.6101694915254237,0.6210526315789474,5605
547,white,white,95,B160.json,1000,864,9,393,0,0,196.5,47.5,0.22743055555555555,0.0475,393,95,4.136842105263158,4.136842105263158,37335
548,red,red,186,B162.json,953,838,0,138,700,123,769.0,216.0,0.9176610978520287,0.2266526757607555,186,138,1.3478260869565217,0.7419354838709677,25668
549,white,white,713,B162.json,953,838,1,700,0,123,350.0,479.5,0.41766109785202865,0.5031479538300105,713,700,1.0185714285714285,0.9817671809256662,499100
550,white,white,527,B162.json,953,838,2,138,700,309,769.0,572.5,0.9176610978520287,0.6007345225603358,527,138,3.818840579710145,0.2618595825426945,72726
551,blue,blue,117,B162.json,953,838,3,138,700,836,769.0,894.5,0.9176610978520287,0.9386149003147953,138,117,1.1794871794871795,1.1794871794871795,16146
552,white,white,117,B162.json,953,838,4,700,0,836,350.0,894.5,0.41766109785202865,0.9386149003147953,700,117,5.982905982905983,5.982905982905983,81900
553,white,white,123,B162.json,953,838,5,668,32,0,366.0,61.5,0.43675417661097854,0.06453305351521511,668,123,5.430894308943089,5.430894308943089,82164
554,black,black,123,B162.json,953,838,6,138,700,0,769.0,61.5,0.9176610978520287,0.06453305351521511,138,123,1.1219512195121952,1.1219512195121952,16974
555,yellow,yellow,123,B162.json,953,838,7,32,0,0,16.0,61.5,0.01909307875894988,0.06453305351521511,123,32,3.84375,0.2601626016260163,3936
556,white,white,745,B163.json,951,854,0,776,78,169,466.0,541.5,0.5456674473067916,0.5694006309148265,776,745,1.0416107382550335,1.0416107382550335,578120
557,white,white,467,B163.json,951,854,1,78,0,169,39.0,402.5,0.04566744730679157,0.42323869610935855,467,78,5.987179487179487,0.1670235546038544,36426
558,blue,blue,278,B163.json,951,854,2,78,0,636,39.0,775.0,0.04566744730679157,0.814931650893796,278,78,3.5641025641025643,0.2805755395683453,21684
559,yellow,yellow,37,B163.json,951,854,3,776,78,914,466.0,932.5,0.5456674473067916,0.980546792849632,776,37,20.972972972972972,20.972972972972972,28712
560,white,white,37,B163.json,951,854,4,78,0,914,39.0,932.5,0.04566744730679157,0.980546792849632,78,37,2.108108108108108,2.108108108108108,2886
561,white,white,169,B163.json,951,854,5,724,78,0,440.0,84.5,0.5152224824355972,0.08885383806519453,724,169,4.284023668639053,4.284023668639053,122356
562,black,black,169,B163.json,951,854,6,52,802,0,828.0,84.5,0.9695550351288056,0.08885383806519453,169,52,3.25,0.3076923076923077,8788
563,red,red,169,B163.json,951,854,7,78,0,0,39.0,84.5,0.04566744730679157,0.08885383806519453,169,78,2.1666666666666665,0.46153846153846156,13182
564,white,white,738,B170.json,944,951,0,698,253,172,602.0,541.0,0.6330178759200841,0.573093220338983,738,698,1.0573065902578798,0.94579945799458,515124
565,white,white,738,B170.json,944,951,1,253,0,172,126.5,541.0,0.13301787592008413,0.573093220338983,738,253,2.91699604743083,0.3428184281842818,186714
566,white,white,34,B170.json,944,951,2,698,253,910,602.0,927.0,0.6330178759200841,0.9819915254237288,698,34,20.529411764705884,20.529411764705884,23732
567,red,red,34,B170.json,944,951,3,253,0,910,126.5,927.0,0.13301787592008413,0.9819915254237288,253,34,7.4411764705882355,7.4411764705882355,8602
568,white,white,172,B170.json,944,951,4,698,253,0,602.0,86.0,0.6330178759200841,0.09110169491525423,698,172,4.058139534883721,4.058139534883721,120056
569,white,white,172,B170.json,944,951,5,253,0,0,126.5,86.0,0.13301787592008413,0.09110169491525423,253,172,1.4709302325581395,1.4709302325581395,43516
570,white,white,179,B172.json,931,697,0,87,610,162,653.5,251.5,0.9375896700143472,0.27013963480128894,179,87,2.057471264367816,0.4860335195530726,15573
571,white,white,675,B172.json,931,697,1,610,0,162,305.0,499.5,0.4375896700143472,0.5365198711063373,675,610,1.1065573770491803,0.9037037037037037,411750
572,white,white,496,B172.json,931,697,2,87,610,341,653.5,589.0,0.9375896700143472,0.6326530612244898,496,87,5.7011494252873565,0.17540322580645162,43152
573,red,red,94,B172.json,931,697,3,87,610,837,653.5,884.0,0.9375896700143472,0.949516648764769,94,87,1.0804597701149425,0.925531914893617,8178
574,white,white,94,B172.json,931,697,4,610,0,837,305.0,884.0,0.4375896700143472,0.949516648764769,610,94,6.48936170212766,6.48936170212766,57340
575,white,white,162,B172.json,931,697,5,87,610,0,653.5,81.0,0.9375896700143472,0.08700322234156821,162,87,1.8620689655172413,0.5370370370370371,14094
576,white,white,162,B172.json,931,697,6,610,0,0,305.0,81.0,0.4375896700143472,0.08700322234156821,610,162,3.765432098765432,3.765432098765432,98820
577,white,white,720,B182.json,948,868,0,693,175,172,521.5,532.0,0.6008064516129032,0.5611814345991561,720,693,1.0389610389610389,0.9625,498960
578,red,red,373,B182.json,948,868,1,175,0,172,87.5,358.5,0.10080645161290322,0.37816455696202533,373,175,2.1314285714285712,0.4691689008042895,65275
579,white,white,347,B182.json,948,868,2,175,0,545,87.5,718.5,0.10080645161290322,0.7579113924050633,347,175,1.9828571428571429,0.5043227665706052,60725
580,white,white,56,B182.json,948,868,3,356,175,892,353.0,920.0,0.4066820276497696,0.9704641350210971,356,56,6.357142857142857,6.357142857142857,19936
581,blue,blue,56,B182.json,948,868,4,337,531,892,699.5,920.0,0.8058755760368663,0.9704641350210971,337,56,6.017857142857143,6.017857142857143,18872
582,white,white,56,B182.json,948,868,5,175,0,892,87.5,920.0,0.10080645161290322,0.9704641350210971,175,56,3.125,3.125,9800
583,yellow,yellow,172,B182.json,948,868,6,693,175,0,521.5,86.0,0.6008064516129032,0.09071729957805907,693,172,4.02906976744186,4.02906976744186,119196
584,white,white,172,B182.json,948,868,7,175,0,0,87.5,86.0,0.10080645161290322,0.09071729957805907,175,172,1.0174418604651163,1.0174418604651163,30100
585,white,white,729,B183.json,951,887,0,213,674,222,780.5,586.5,0.8799323562570462,0.6167192429022083,729,213,3.4225352112676055,0.29218106995884774,155277
586,white,white,702,B183.json,951,887,1,674,0,222,337.0,573.0,0.37993235625704624,0.6025236593059937,702,674,1.0415430267062316,0.9601139601139601,473148
587,black,black,27,B183.json,951,887,2,547,127,924,400.5,937.5,0.45152198421646,0.9858044164037855,547,27,20.25925925925926,20.25925925925926,14769
588,white,white,27,B183.json,951,887,3,127,0,924,63.5,937.5,0.07158962795941376,0.9858044164037855,127,27,4.703703703703703,4.703703703703703,3429
589,blue,blue,222,B183.json,951,887,4,213,674,0,780.5,111.0,0.8799323562570462,0.1167192429022082,222,213,1.0422535211267605,0.9594594594594594,47286
590,white,white,222,B183.json,951,887,5,674,0,0,337.0,111.0,0.37993235625704624,0.1167192429022082,674,222,3.036036036036036,3.036036036036036,149628
591,white,white,681,B185.json,750,953,0,690,222,25,567.0,365.5,0.5949632738719832,0.48733333333333334,690,681,1.013215859030837,1.013215859030837,469890
592,white,white,268,B185.json,750,953,1,222,0,226,111.0,360.0,0.11647429171038824,0.48,268,222,1.2072072072072073,0.8283582089552238,59496
593,white,white,256,B185.json,750,953,2,222,0,494,111.0,622.0,0.11647429171038824,0.8293333333333334,256,222,1.1531531531531531,0.8671875,56832
594,red,red,82,B185.json,750,953,3,41,912,668,932.5,709.0,0.978488982161595,0.9453333333333334,82,41,2.0,0.5,3362
595,yellow,yellow,44,B185.json,750,953,4,287,222,706,365.5,728.0,0.38352570828961174,0.9706666666666667,287,44,6.5227272727272725,6.5227272727272725,12628
596,white,white,44,B185.json,750,953,5,403,509,706,710.5,728.0,0.7455403987408185,0.9706666666666667,403,44,9.159090909090908,9.159090909090908,17732
597,white,white,25,B185.json,750,953,6,690,222,0,567.0,12.5,0.5949632738719832,0.016666666666666666,690,25,27.6,27.6,17250
598,white,white,668,B185.json,750,953,7,41,912,0,932.5,334.0,0.978488982161595,0.44533333333333336,668,41,16.29268292682927,0.061377245508982034,27388
599,blue,blue,226,B185.json,750,953,8,222,0,0,111.0,113.0,0.11647429171038824,0.15066666666666667,226,222,1.018018018018018,0.9823008849557522,50172
600,white,white,732,B187.json,947,876,0,709,167,164,521.5,530.0,0.5953196347031964,0.5596620908130939,732,709,1.0324400564174894,0.9685792349726776,518988
601,white,white,544,B187.json,947,876,1,167,0,164,83.5,436.0,0.09531963470319635,0.4604012671594509,544,167,3.2574850299401197,0.3069852941176471,90848
602,yellow,yellow,188,B187.json,947,876,2,167,0,708,83.5,802.0,0.09531963470319635,0.8468848996832101,188,167,1.125748502994012,0.8882978723404256,31396
603,white,white,51,B187.json,947,876,3,384,167,896,359.0,921.5,0.4098173515981735,0.9730728616684267,384,51,7.529411764705882,7.529411764705882,19584
604,blue,blue,51,B187.json,947,876,4,325,551,896,713.5,921.5,0.8144977168949772,0.9730728616684267,325,51,6.372549019607843,6.372549019607843,16575
605,white,white,51,B187.json,947,876,5,167,0,896,83.5,921.5,0.09531963470319635,0.9730728616684267,167,51,3.2745098039215685,3.2745098039215685,8517
606,white,white,164,B187.json,947,876,6,709,167,0,521.5,82.0,0.5953196347031964,0.08658922914466737,709,164,4.323170731707317,4.323170731707317,116276
607,red,red,164,B187.json,947,876,7,167,0,0,83.5,82.0,0.09531963470319635,0.08658922914466737,167,164,1.0182926829268293,1.0182926829268293,27388
608,white,white,717,B188.json,955,960,0,706,209,161,562.0,519.5,0.5854166666666667,0.543979057591623,717,706,1.0155807365439093,0.9846582984658299,506202
609,yellow,yellow,717,B188.json,955,960,1,45,915,161,937.5,519.5,0.9765625,0.543979057591623,717,45,15.933333333333334,0.06276150627615062,32265
610,red,red,207,B188.json,955,960,2,209,0,161,104.5,264.5,0.10885416666666667,0.2769633507853403,209,207,1.0096618357487923,1.0096618357487923,43263
611,white,white,587,B188.json,955,960,3,209,0,368,104.5,661.5,0.10885416666666667,0.6926701570680628,587,209,2.8086124401913874,0.35604770017035775,122683
612,blue,blue,77,B188.json,955,960,4,387,209,878,402.5,916.5,0.4192708333333333,0.9596858638743455,387,77,5.025974025974026,5.025974025974026,29799
613,white,white,77,B188.json,955,960,5,364,596,878,778.0,916.5,0.8104166666666667,0.9596858638743455,364,77,4.7272727272727275,4.7272727272727275,28028
614,white,white,161,B188.json,955,960,6,751,209,0,584.5,80.5,0.6088541666666667,0.08429319371727749,751,161,4.6645962732919255,4.6645962732919255,120911
615,red,red,161,B188.json,955,960,7,209,0,0,104.5,80.5,0.10885416666666667,0.08429319371727749,209,161,1.2981366459627328,1.2981366459627328,33649
616,white,white,760,B189.json,973,974,0,198,776,213,875.0,593.0,0.8983572895277208,0.6094552929085303,760,198,3.8383838383838382,0.26052631578947366,150480
617,white,white,731,B189.json,973,974,1,776,0,213,388.0,578.5,0.39835728952772076,0.5945529290853032,776,731,1.06155950752394,1.06155950752394,567256
618,red,red,29,B189.json,973,974,2,627,149,944,462.5,958.5,0.4748459958932238,0.9850976361767728,627,29,21.620689655172413,21.620689655172413,18183
619,white,white,29,B189.json,973,974,3,149,0,944,74.5,958.5,0.07648870636550308,0.9850976361767728,149,29,5.137931034482759,5.137931034482759,4321
620,black,black,213,B189.json,973,974,4,198,776,0,875.0,106.5,0.8983572895277208,0.10945529290853032,213,198,1.0757575757575757,0.9295774647887324,42174
621,white,white,213,B189.json,973,974,5,776,0,0,388.0,106.5,0.39835728952772076,0.10945529290853032,776,213,3.643192488262911,3.643192488262911,165288
622,white,white,672,B190.json,977,650,0,515,135,221,392.5,557.0,0.6038461538461538,0.5701125895598772,672,515,1.3048543689320389,0.7663690476190477,346080
623,white,white,471,B190.json,977,650,1,135,0,221,67.5,456.5,0.10384615384615385,0.4672466734902764,471,135,3.488888888888889,0.28662420382165604,63585
624,yellow,yellow,201,B190.json,977,650,2,135,0,692,67.5,792.5,0.10384615384615385,0.8111566018423746,201,135,1.488888888888889,0.6716417910447762,27135
625,white,white,84,B190.json,977,650,3,422,135,893,346.0,935.0,0.5323076923076923,0.9570112589559877,422,84,5.023809523809524,5.023809523809524,35448
626,blue,blue,84,B190.json,977,650,4,93,557,893,603.5,935.0,0.9284615384615384,0.9570112589559877,93,84,1.1071428571428572,1.1071428571428572,7812
627,white,white,84,B190.json,977,650,5,135,0,893,67.5,935.0,0.10384615384615385,0.9570112589559877,135,84,1.6071428571428572,1.6071428571428572,11340
628,white,white,221,B190.json,977,650,6,515,135,0,392.5,110.5,0.6038461538461538,0.11310133060388945,515,221,2.330316742081448,2.330316742081448,113815
629,red,red,221,B190.json,977,650,7,135,0,0,67.5,110.5,0.10384615384615385,0.11310133060388945,221,135,1.637037037037037,0.6108597285067874,29835
630,white,white,670,B191.json,731,966,0,681,260,18,600.5,353.0,0.6216356107660456,0.4829001367989056,681,670,1.016417910447761,1.016417910447761,456270
631,white,white,272,B191.json,731,966,1,260,0,215,130.0,351.0,0.13457556935817805,0.4801641586867305,272,260,1.0461538461538462,0.9558823529411765,70720
632,white,white,361,B191.json,731,966,2,25,941,370,953.5,550.5,0.9870600414078675,0.753077975376197,361,25,14.44,0.06925207756232687,9025
633,white,white,244,B191.json,731,966,3,260,0,487,130.0,609.0,0.13457556935817805,0.8331053351573188,260,244,1.0655737704918034,1.0655737704918034,63440
634,blue,blue,43,B191.json,731,966,4,330,260,688,425.0,709.5,0.43995859213250516,0.9705882352941176,330,43,7.674418604651163,7.674418604651163,14190
635,white,white,43,B191.json,731,966,5,351,590,688,765.5,709.5,0.7924430641821946,0.9705882352941176,351,43,8.162790697674419,8.162790697674419,15093
636,white,white,18,B191.json,731,966,6,681,260,0,600.5,9.0,0.6216356107660456,0.012311901504787962,681,18,37.833333333333336,37.833333333333336,12258
637,yellow,yellow,370,B191.json,731,966,7,25,941,0,953.5,185.0,0.9870600414078675,0.253077975376197,370,25,14.8,0.06756756756756757,9250
638,red,red,215,B191.json,731,966,8,260,0,0,130.0,107.5,0.13457556935817805,0.14705882352941177,260,215,1.2093023255813953,1.2093023255813953,55900
639,blue,blue,323,B192.json,1000,927,0,218,709,208,818.0,369.5,0.8824163969795038,0.3695,323,218,1.481651376146789,0.6749226006191951,70414
640,white,white,744,B192.json,1000,927,1,709,0,208,354.5,580.0,0.3824163969795038,0.58,744,709,1.0493653032440056,0.9529569892473119,527496
641,white,white,421,B192.json,1000,927,2,218,709,531,818.0,741.5,0.8824163969795038,0.7415,421,218,1.9311926605504588,0.517814726840855,91778
642,white,white,48,B192.json,1000,927,3,565,144,952,426.5,976.0,0.46008629989212513,0.976,565,48,11.770833333333334,11.770833333333334,27120
643,white,white,48,B192.json,1000,927,4,218,709,952,818.0,976.0,0.8824163969795038,0.976,218,48,4.541666666666667,4.541666666666667,10464
644,yellow,yellow,48,B192.json,1000,927,5,144,0,952,72.0,976.0,0.07766990291262135,0.976,144,48,3.0,3.0,6912
645,white,white,208,B192.json,1000,927,6,218,709,0,818.0,104.0,0.8824163969795038,0.104,218,208,1.0480769230769231,1.0480769230769231,45344
646,white,white,208,B192.json,1000,927,7,709,0,0,354.5,104.0,0.3824163969795038,0.104,709,208,3.4086538461538463,3.4086538461538463,147472
647,white,white,767,B193.json,973,718,0,507,211,182,464.5,565.5,0.6469359331476323,0.5811921891058581,767,507,1.5128205128205128,0.6610169491525424,388869
648,yellow,yellow,281,B193.json,973,718,1,211,0,182,105.5,322.5,0.1469359331476323,0.3314491264131552,281,211,1.3317535545023698,0.7508896797153025,59291
649,white,white,510,B193.json,973,718,2,211,0,463,105.5,718.0,0.1469359331476323,0.7379239465570401,510,211,2.4170616113744074,0.4137254901960784,107610
650,blue,blue,24,B193.json,973,718,3,507,211,949,464.5,961.0,0.6469359331476323,0.987667009249743,507,24,21.125,21.125,12168
651,white,white,182,B193.json,973,718,4,507,211,0,464.5,91.0,0.6469359331476323,0.09352517985611511,507,182,2.7857142857142856,2.7857142857142856,92274
652,black,black,182,B193.json,973,718,5,211,0,0,105.5,91.0,0.1469359331476323,0.09352517985611511,211,182,1.1593406593406594,1.1593406593406594,38402
